"id","relocate_id","pit_tag_ref","sex","weight","length","bd_exposure","collect_stage","bd_treatment","swab_id","comment","tag_new","surveyor_id"
"def3d576-c1c8-4363-a8ff-8dc871ac6b72","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200692","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"c16842f3-ac7d-418c-9a0e-9a1764788b59","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200642","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"66015c87-c64d-4643-8c6a-85a8eba255d9","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200548","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"fc216e3f-d765-4996-a529-8e6acc238a7a","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200737","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"39893247-ca0d-4149-8c03-fd943e211bca","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200666","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"68da21a1-6465-4dd9-a78e-9ee30a15d758","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200643","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"86c52a99-2185-4ffb-aa93-f23faea7c0bb","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200709","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"d47f9236-03df-4747-a3db-76426e6ea905","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200905","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"7f3c86cd-bcf8-463b-ba13-e27aac755740","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200932","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"fc56021d-6646-4236-b5cf-1de92cfeaf68","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200801","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"ec1a8b6d-5c13-4e02-862a-86e5f51b5d18","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200718","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"79ee453a-f6c3-4dcb-9910-7319144440c3","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200624","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"9188eafc-b1c0-4cae-95cd-c750bc20cb9f","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200686","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"4c98de87-2daf-46ee-90ab-f6a8326b7c86","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200763","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"d874510f-fd1c-4ceb-ac14-0cd82f1ede05","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200608","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"0f19ef04-e38f-45df-a5e1-3edd2c5f7aa9","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200579","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"8b9000eb-59a4-4d87-ac5b-5a0dd5a59af0","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200929","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"97be050e-e674-4e4a-9bc8-3afe7ae36452","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200698","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"77c1c5ae-e330-441b-a9fc-f5ae6098a4dd","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200953","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"4350620e-7d96-4363-a618-0de2a1a5f156","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200752","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"4d8aedd8-bb83-4e6b-8286-ab73cd8159e3","9d4618e0-58c5-4202-90ed-9e048f34ac8f","982000407072543","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"351cf4e3-e137-4b19-89a4-287ebdb0e5b3","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200714","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"f6bf0af2-c57e-43a7-a195-cfc8f420c7de","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200782","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"ea698aea-c500-471f-b0ee-ba6de43c5df3","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200590","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"93fa8905-4daf-4442-b4a3-7ede24679f22","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200781","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"6b0dd396-1352-457f-97f9-777dd1d2e7e3","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200954","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"08949059-30e6-40aa-b123-9031538872cf","9d4618e0-58c5-4202-90ed-9e048f34ac8f","982000407072519","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"5debea08-ad76-43e9-ad76-b50b25dad7d4","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200859","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"785dcd7d-9287-4ee6-a547-1d68a1e4ab1d","9d4618e0-58c5-4202-90ed-9e048f34ac8f","982000407072515","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"2b5c6947-90bb-4d1f-b9a3-a096e6eb93bd","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200813","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"ba69b9bf-79ad-4973-ad32-65c46db221d5","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200852","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"7faa478d-9cc9-4eb4-91c1-7cf0d2e37ab5","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200695","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"8d8e9e15-0503-481f-9251-8715e487dbed","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200638","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"a570da7a-618a-40f0-b0b4-b0ca632e4baa","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200674","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"dcd0e828-2c9b-4d2a-b95c-abdadad7cba1","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200858","f",NA,NA,"unexposed","tadpole","","RKS32582","","FALSE","Lindauer"
"ab820bd0-43df-4ce5-9ce5-7d04143ac11d","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200949","m",NA,NA,"unexposed","tadpole","","RKS32583","","FALSE","Lindauer"
"bfba9bfc-a213-4828-8d8d-6ccd02a89588","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200689","m",NA,NA,"unexposed","tadpole","","RKS32584","","FALSE","Lindauer"
"05ac0779-631f-4e2d-85f7-ea2ce1d382f2","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200512","f",NA,NA,"unexposed","tadpole","","RKS32585","","FALSE","Lindauer"
"603313ae-828d-4dcd-987f-617ddd436c70","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200656","f",NA,NA,"unexposed","tadpole","","RKS32586","","FALSE","Lindauer"
"1dda40e2-1a81-413a-895b-5be9ec416a98","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200952","f",NA,NA,"unexposed","tadpole","","RKS32587","","FALSE","Lindauer"
"f606b70b-efac-477a-b7fc-5c602561fdff","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200746","f",NA,NA,"unexposed","tadpole","","RKS32588","","FALSE","Lindauer"
"ecb2ca49-dc63-43eb-a86c-310bc81e27ca","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200661","f",NA,NA,"unexposed","tadpole","","RKS32589","","FALSE","Lindauer"
"0ae56714-2b47-40eb-8c56-067ac44771f5","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200676","f",NA,NA,"unexposed","tadpole","","RKS32590","","FALSE","Lindauer"
"f3ac0007-3c98-486f-aba9-8ec56a7fb3a9","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200554","f",NA,NA,"unexposed","tadpole","","RKS32591","","FALSE","Lindauer"
"83bbf964-98e5-4b69-b2a5-9264ceaf9a39","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000201150","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"f04ab4b8-f07c-47d1-b4a6-3f1e07612aa3","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","982000407072530","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"d0f47074-5e1c-48fd-87b2-60adf537ff0a","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200815","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"e6be3726-c74f-48ec-b2df-0564477fcb43","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200935","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"4c12146c-e776-47c2-846d-5346e40ffb4f","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000201236","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"7f792a5e-a30d-4f28-b395-2f5e76d22ea9","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000201231","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"7f1c8407-2579-4e65-91ab-ab38b303fe0f","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200817","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"57a40d11-6967-4d1b-9c98-094d973fb08e","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000201207","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"cc5b2543-2004-4877-9b61-14b875bac128","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200567","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"272ddcba-0a0f-44a7-8801-608889b3096d","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200871","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"4af906e7-fcee-4b4e-be7c-1b8bc370965e","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200940","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"490867c5-4169-4e0c-a792-77106cc5667f","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000201357","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"b82c2646-366b-4a4b-b868-b05d831d8c27","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200520","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"a91b404b-de7c-430a-9ed1-ae426c9e6e00","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200889","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"90985916-fc56-4ce8-b60a-bc6795478fcb","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200901","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"488a4aa1-9164-4a85-8faa-5beb1e569301","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200789","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"2d500b37-4f0d-4ba6-9428-06fb8916af08","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200700","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"5e500612-5568-4b3d-af2c-41ee6d75a5d4","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200633","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"371eb8ed-ed2b-45f9-a580-7e15f152a447","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200895","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"98658b2b-fe27-40bc-a72e-d6b32d45188f","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","982000407072600","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"0e212b27-bc55-439e-a5aa-6718bcd3f6b5","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200770","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"53730588-498e-453a-8409-4c13b4ef9835","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200713","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"43b6a2a9-9d8b-42c8-a61b-961af38d0398","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","982000407072548","f",NA,NA,"unexposed","tadpole","",NA,"distended stomach","FALSE",NA
"3b998133-b26a-4521-b637-314589ba4bb0","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200875","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"78ddf131-ff80-4aeb-ad21-e1f0ed8ae957","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200962","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"4d4c909f-cea7-4d56-b3bb-dc619f564290","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000201014","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"fcfd32d6-6c68-4abb-acf8-b455d8763b08","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200987","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"6d609d50-f4b0-454b-8e34-675315004a28","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200754","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"c0d6b189-62dd-4104-aa21-315405e3cb65","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000201173","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"b2952347-b264-40d2-984c-561b277ff302","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200788","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"27108ba4-c478-4af0-be7e-cf6de2d4b934","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200672","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"2ddbd4d8-4968-4358-81a8-003220de1d5a","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200733","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"66cfa73e-a211-4ef5-8086-3d2d9fb1d122","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000201345","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"48a0da83-035f-4d6f-a55c-4fea2c2d8ead","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000201122","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"dae804d2-b12c-4830-a539-f6f87692f722","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200822","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"93f72dd3-27e6-4e1c-9662-58a05d375c63","ffaf4305-f1ee-49f2-8155-6997a1bc07e2","900043000200553","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"b6c13a50-f37a-4df6-bd12-452bd7a7943e","f0fd0970-c368-4653-bfb2-580ac6fbd331","982000407072514","m",NA,NA,"unexposed","tadpole","","RKS32592","","FALSE","Lindauer"
"fdd228b9-3c11-4b7b-b185-fc80f4748822","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200961","f",NA,NA,"unexposed","tadpole","","RKS32593","","FALSE","Lindauer"
"229e4e43-1a6d-4816-ba80-eb03f875d6fe","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200502","f",NA,NA,"unexposed","tadpole","","RKS32594","","FALSE","Lindauer"
"1051530a-b792-413a-8648-1be1b7360d59","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200623","m",NA,NA,"unexposed","tadpole","","RKS32595","","FALSE","Lindauer"
"a505fe37-942c-4001-8aff-2db21b5f294b","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200830","f",NA,NA,"unexposed","tadpole","","RKS32596","","FALSE","Lindauer"
"627228a0-4a9f-4452-8328-2d1a492a1e5e","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200522","f",NA,NA,"unexposed","tadpole","","RKS32597","","FALSE","Lindauer"
"9d31fa5b-c938-4b45-9c91-7c7689ede0c0","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000201222","f",NA,NA,"unexposed","tadpole","","RKS32598","","FALSE","Lindauer"
"a67dcdd9-ee77-4fef-82f4-688cc311b61d","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200531","m",NA,NA,"unexposed","tadpole","","RKS32599","","FALSE","Lindauer"
"5379592d-0ff8-4f94-adca-f8909cda8fc6","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200956","f",NA,NA,"unexposed","tadpole","","RKS32600","","FALSE","Lindauer"
"c906ec9b-4a44-42f0-a1fd-076228bfb585","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200785","m",NA,NA,"unexposed","tadpole","","RKS32601","","FALSE","Lindauer"
"0f385138-22e1-45f7-ac3f-d58830083dac","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000201312","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"597e1339-598a-4971-803a-00eb8734f81a","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200824","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"ffad5445-68c7-497a-9bf0-616eaca69a7d","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000201120","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"7bacadbd-69d1-49a0-8597-e0ce61f74827","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200943","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"903081c5-82eb-4bff-8bb1-58bc3e3650b3","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200855","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"10be0dee-440b-4de6-b0f5-07466eadc6db","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200915","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"da57f1e8-e58b-478f-8446-e65cc1f848ad","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200846","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"45a37112-908c-4f4c-a022-36abf3f0ed6a","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200826","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"5bb2cd49-e1fb-483f-ba63-5a7cc322af52","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200955","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"0c7e40eb-84b5-4cd4-abd7-d8b315c11ed5","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200687","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"f999b774-54f5-4083-8023-fd267e7036dc","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000201349","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"301daad6-0c32-4f95-8485-8ecfee9e4c33","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200625","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"2ff98276-ead3-4d9a-bd76-2b1469ff53bf","f0fd0970-c368-4653-bfb2-580ac6fbd331","982000407072524","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"687a988a-8d0b-4e43-8c46-137d13d00653","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200559","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"f4648ec0-a9f8-4b2e-a739-6634756c06cf","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200902","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"3529388c-8bfe-41ca-83e4-7504450ecaa9","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200893","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"25410984-cd6d-4d90-b5f5-f0df75d30dc4","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200898","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"57d3441d-c76a-4a18-8436-c66f3ff9c30d","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200507","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"84eca8ab-9827-4f8d-8567-84a8c536d9cb","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200862","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"43ef18bf-7589-44ba-b38d-204f71a79dbd","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200537","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"9cca07e1-c40d-46d1-b396-1129ec38a211","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000201071","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"c9b6bfe2-20ce-4ba7-828a-aa4abc956aad","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200811","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"71514c1a-266d-4538-8b71-5412e7a05b9e","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200604","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"7860c861-5668-4281-8b47-1b3641a2a247","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200680","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"106a67cb-404b-45ec-894f-d24219e781c4","f0fd0970-c368-4653-bfb2-580ac6fbd331","982000407072556","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"abc9e15d-6e41-46ae-959d-4045a8899736","f0fd0970-c368-4653-bfb2-580ac6fbd331","982000407072529","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"ccdc79d8-8a52-4c0c-89cc-e93f653e5254","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200678","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"f4dbb095-16bf-4ee5-90eb-a74848cbd814","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200611","m",NA,NA,"unexposed","tadpole","",NA,"prolapsed cloaca","FALSE",NA
"f55119f3-0650-4f5d-b8da-f371865bf6d9","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200973","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"4e989e63-7720-45ed-b448-b0cd4c1b59e5","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200557","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"68042ae2-5775-4703-b626-8336b31a7b1d","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200800","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"8cc54aa7-532a-4397-b07c-5237d1207fab","f0fd0970-c368-4653-bfb2-580ac6fbd331","982000407072542","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"43c08bdf-e010-4711-a97c-a315650b6e39","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200982","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"98875d51-8b91-4af7-98a6-cf4f1261b99b","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000200843","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"ffa2abe0-eb74-4388-873a-de1140033024","f0fd0970-c368-4653-bfb2-580ac6fbd331","900043000201104","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"d99ca3cd-1b04-4182-985c-2e3128a1be62","f0fd0970-c368-4653-bfb2-580ac6fbd331","982000407072577","f",NA,NA,"unexposed","tadpole","",NA,"splayed legs, maybe broken.","FALSE",NA
"8311b8c0-489a-4266-8623-3bf83c399844","bb5ed5c8-b36f-4189-b1a5-660e82ff5ec8","982126058791083","f",18,56,"unexposed","adult","","RKS32754","","TRUE","Smith"
"63b3bb3c-1292-4e5c-8445-f082b8e3a323","bb5ed5c8-b36f-4189-b1a5-660e82ff5ec8","982126058791149","m",20,54,"unexposed","adult","","RKS32755","","TRUE","Smith"
"d207857e-5a73-4747-b32f-a19306202343","bb5ed5c8-b36f-4189-b1a5-660e82ff5ec8","982126058791141","m",12,48,"unexposed","adult","","RKS32756","","TRUE","Smith"
